Run time for pass, 1, 663.441896 ms
Run time for pass, 2, 579.786062 ms
Run time for pass, 3, 582.899094 ms
Run time for pass, 4, 581.382990 ms
Run time for pass, 5, 656.991959 ms
Run time for pass, 6, 553.340912 ms
Run time for pass, 7, 574.719191 ms
Run time for pass, 8, 1342.176914 ms
Run time for pass, 9, 1697.148085 ms
Run time for pass, 10, 1006.520987 ms
Total Run time, 108333.263874 ms

