Run time for pass, 1, 612.159967 ms
Run time for pass, 2, 1223.208904 ms
Run time for pass, 3, 1460.251093 ms
Run time for pass, 4, 1830.972195 ms
Run time for pass, 5, 1585.462093 ms
Run time for pass, 6, 1055.337906 ms
Run time for pass, 7, 594.967842 ms
Run time for pass, 8, 616.667032 ms
Run time for pass, 9, 574.276924 ms
Run time for pass, 10, 576.243877 ms
Total Run time, 110209.118128 ms

