Run time for pass, 1, 617.238998 ms
Run time for pass, 2, 566.108942 ms
Run time for pass, 3, 596.187115 ms
Run time for pass, 4, 541.676998 ms
Run time for pass, 5, 530.508995 ms
Run time for pass, 6, 1233.632088 ms
Run time for pass, 7, 1549.070835 ms
Run time for pass, 8, 2106.674910 ms
Run time for pass, 9, 1822.188854 ms
Run time for pass, 10, 1257.790089 ms
Total Run time, 110887.483835 ms

