Run time for pass 1 is 3092.172861 ms
Run time for pass 2 is 2796.442032 ms
Run time for pass 3 is 2826.081991 ms
Run time for pass 4 is 2824.157000 ms
Run time for pass 5 is 2832.257986 ms
Total Run time is 64596.592903 ms
