Run time for pass 1 is 2028.733969 ms
Run time for pass 2 is 2113.993883 ms
Run time for pass 3 is 1974.907875 ms
Run time for pass 4 is 2012.516975 ms
Run time for pass 5 is 2151.637077 ms
Total Run time is 60393.547058 ms
