Delay is 2..num_iter is 10
Time is 1584824736 : 285663..slept for 8.332968 ms
Time is 1584824736 : 288775..slept for 3.108025 ms
Time is 1584824736 : 291249..slept for 2.470970 ms
Time is 1584824736 : 294277..slept for 3.023863 ms
Time is 1584824736 : 297132..slept for 2.851009 ms
Time is 1584824736 : 300054..slept for 2.914190 ms
Time is 1584824736 : 303368..slept for 3.310204 ms
Time is 1584824736 : 305841..slept for 2.470016 ms
Time is 1584824736 : 308953..slept for 3.108025 ms
Time is 1584824736 : 311989..slept for 3.031969 ms
Total time taken : actual 34.701109 theory(excl. runtime): 20, ms
