Run time for pass 1 is 17002.810001 ms
Run time for pass 2 is 11168.004036 ms
Run time for pass 3 is 12152.070999 ms
Run time for pass 4 is 12081.835985 ms
Run time for pass 5 is 9310.431004 ms
Total Run time is 112138.278008 ms
