Run time for pass 1 is 16754.368067 ms
Run time for pass 2 is 10838.641882 ms
Run time for pass 3 is 12430.918932 ms
Run time for pass 4 is 11784.471989 ms
Run time for pass 5 is 9352.041960 ms
Total Run time is 112006.918907 ms
