Run time for pass 1 is 16696.914911 ms
Run time for pass 2 is 10644.994974 ms
Run time for pass 3 is 12413.697004 ms
Run time for pass 4 is 12385.654211 ms
Run time for pass 5 is 9361.734867 ms
Total Run time is 112425.942183 ms
