Run time for pass 1 is 17059.414864 ms
Run time for pass 2 is 10705.667019 ms
Run time for pass 3 is 12273.945093 ms
Run time for pass 4 is 11684.026957 ms
Run time for pass 5 is 8845.094919 ms
Total Run time is 111370.583057 ms
