Run time for pass 1 is 5834.029913 ms
Run time for pass 2 is 4705.751181 ms
Run time for pass 3 is 4838.419914 ms
Run time for pass 4 is 3900.696039 ms
Run time for pass 5 is 1855.764151 ms
Total Run time is 71438.800812 ms
