Run time for pass 1 is 9937.294960 ms
Run time for pass 2 is 8901.757956 ms
Run time for pass 3 is 8167.418957 ms
Run time for pass 4 is 6456.651926 ms
Run time for pass 5 is 3516.678810 ms
Total Run time is 87684.825182 ms
