Run time for pass 1 is 8988.169909 ms
Run time for pass 2 is 6704.695940 ms
Run time for pass 3 is 1078.979969 ms
Run time for pass 4 is 1468.461990 ms
Run time for pass 5 is 5989.109993 ms
Total Run time is 75194.573164 ms
