Run time for pass 1 is 9928.807974 ms
Run time for pass 2 is 8963.971853 ms
Run time for pass 3 is 8415.867805 ms
Run time for pass 4 is 6966.501951 ms
Run time for pass 5 is 5276.954174 ms
Total Run time is 90273.736000 ms
