Run time for pass 1 is 9225.198030 ms
Run time for pass 2 is 8466.265917 ms
Run time for pass 3 is 6197.440863 ms
Run time for pass 4 is 1041.093826 ms
Run time for pass 5 is 1145.594120 ms
Total Run time is 77073.980093 ms
