Delay is 2..num_iter is 10
Time is 1584824793 : 145769..slept for 12.656212 ms
Time is 1584824793 : 149357..slept for 3.584146 ms
Time is 1584824793 : 151549..slept for 2.188206 ms
Time is 1584824793 : 154502..slept for 2.947807 ms
Time is 1584824793 : 157409..slept for 2.902031 ms
Time is 1584824793 : 160347..slept for 2.933025 ms
Time is 1584824793 : 163278..slept for 2.926111 ms
Time is 1584824793 : 165354..slept for 2.070904 ms
Time is 1584824793 : 168384..slept for 3.026009 ms
Time is 1584824793 : 171343..slept for 2.954006 ms
Total time taken : actual 38.231134 theory(excl. runtime): 20, ms
