Delay is 2..num_iter is 10
Time is 1584824793 : 330813..slept for 11.653900 ms
Time is 1584824793 : 333126..slept for 2.308130 ms
Time is 1584824793 : 336074..slept for 2.943039 ms
Time is 1584824793 : 339002..slept for 2.923012 ms
Time is 1584824793 : 341792..slept for 2.785206 ms
Time is 1584824793 : 345426..slept for 3.630161 ms
Time is 1584824793 : 347729..slept for 2.192020 ms
Time is 1584824793 : 351086..slept for 3.351927 ms
Time is 1584824793 : 353173..slept for 2.083063 ms
Time is 1584824793 : 356673..slept for 3.494978 ms
Total time taken : actual 37.514925 theory(excl. runtime): 20, ms
