Delay is 2..num_iter is 10
Time is 1584824793 : 884471..slept for 3.231049 ms
Time is 1584824793 : 888966..slept for 4.491091 ms
Time is 1584824793 : 892890..slept for 3.920078 ms
Time is 1584824793 : 897734..slept for 4.838943 ms
Time is 1584824793 : 900409..slept for 2.670050 ms
Time is 1584824793 : 903407..slept for 2.993107 ms
Time is 1584824793 : 906008..slept for 2.597094 ms
Time is 1584824793 : 908911..slept for 2.898932 ms
Time is 1584824793 : 912580..slept for 3.664017 ms
Time is 1584824793 : 915559..slept for 2.974033 ms
Total time taken : actual 34.320116 theory(excl. runtime): 20, ms
