Delay is 2..num_iter is 10
Time is 1584824793 : 615163..slept for 13.398170 ms
Time is 1584824793 : 618926..slept for 3.759146 ms
Time is 1584824793 : 622029..slept for 3.098965 ms
Time is 1584824793 : 624684..slept for 2.650023 ms
Time is 1584824793 : 626918..slept for 2.228022 ms
Time is 1584824793 : 629875..slept for 2.951860 ms
Time is 1584824793 : 632769..slept for 2.889156 ms
Time is 1584824793 : 635949..slept for 3.175974 ms
Time is 1584824793 : 639204..slept for 3.250122 ms
Time is 1584824793 : 642005..slept for 2.796888 ms
Total time taken : actual 40.241003 theory(excl. runtime): 20, ms
