Delay is 2..num_iter is 10
Time is 1584824793 : 898905..slept for 11.593103 ms
Time is 1584824793 : 902085..slept for 3.173113 ms
Time is 1584824793 : 905004..slept for 2.914906 ms
Time is 1584824793 : 907436..slept for 2.427816 ms
Time is 1584824793 : 909870..slept for 2.427816 ms
Time is 1584824793 : 912767..slept for 2.892971 ms
Time is 1584824793 : 916489..slept for 3.716946 ms
Time is 1584824793 : 918627..slept for 2.131939 ms
Time is 1584824793 : 921590..slept for 2.957106 ms
Time is 1584824793 : 924460..slept for 2.861977 ms
Total time taken : actual 37.147999 theory(excl. runtime): 20, ms
