Delay is 2..num_iter is 10
Time is 1584824792 : 690734..slept for 7.226944 ms
Time is 1584824792 : 693561..slept for 2.824068 ms
Time is 1584824792 : 695801..slept for 2.236128 ms
Time is 1584824792 : 698618..slept for 2.812862 ms
Time is 1584824792 : 701391..slept for 2.769947 ms
Time is 1584824792 : 704071..slept for 2.676010 ms
Time is 1584824792 : 706612..slept for 2.538204 ms
Time is 1584824792 : 710555..slept for 3.940105 ms
Time is 1584824792 : 713571..slept for 3.012180 ms
Time is 1584824792 : 716313..slept for 2.736807 ms
Total time taken : actual 32.806873 theory(excl. runtime): 20, ms
