Delay is 2..num_iter is 10
Time is 1584824792 : 859789..slept for 3.286839 ms
Time is 1584824792 : 863152..slept for 3.359079 ms
Time is 1584824792 : 865661..slept for 2.504826 ms
Time is 1584824792 : 868620..slept for 2.955914 ms
Time is 1584824792 : 871526..slept for 2.901077 ms
Time is 1584824792 : 874047..slept for 2.516985 ms
Time is 1584824792 : 876412..slept for 2.362013 ms
Time is 1584824792 : 879361..slept for 2.944946 ms
Time is 1584824792 : 882558..slept for 3.194094 ms
Time is 1584824792 : 885398..slept for 2.836943 ms
Total time taken : actual 28.896809 theory(excl. runtime): 20, ms
