Delay is 2..num_iter is 10
Time is 1584824793 : 11137..slept for 9.068966 ms
Time is 1584824793 : 14106..slept for 2.964020 ms
Time is 1584824793 : 16967..slept for 2.856016 ms
Time is 1584824793 : 19941..slept for 2.969980 ms
Time is 1584824793 : 22825..slept for 2.878904 ms
Time is 1584824793 : 25716..slept for 2.886057 ms
Time is 1584824793 : 28668..slept for 2.948999 ms
Time is 1584824793 : 30997..slept for 2.323151 ms
Time is 1584824793 : 34268..slept for 3.266811 ms
Time is 1584824793 : 36396..slept for 2.123117 ms
Total time taken : actual 34.327984 theory(excl. runtime): 20, ms
