Delay is 2..num_iter is 10
Time is 1584824793 : 558620..slept for 4.370928 ms
Time is 1584824793 : 562071..slept for 3.447056 ms
Time is 1584824793 : 565818..slept for 3.743172 ms
Time is 1584824793 : 568298..slept for 2.476215 ms
Time is 1584824793 : 571255..slept for 2.953053 ms
Time is 1584824793 : 573657..slept for 2.398014 ms
Time is 1584824793 : 576149..slept for 2.486944 ms
Time is 1584824793 : 578751..slept for 2.598047 ms
Time is 1584824793 : 581428..slept for 2.673149 ms
Time is 1584824793 : 584347..slept for 2.801895 ms
Total time taken : actual 30.098915 theory(excl. runtime): 20, ms
