Delay is 2..num_iter is 10
Time is 1584824792 : 705119..slept for 2.990961 ms
Time is 1584824792 : 707563..slept for 2.440929 ms
Time is 1584824792 : 711055..slept for 3.489017 ms
Time is 1584824792 : 714171..slept for 3.113031 ms
Time is 1584824792 : 717032..slept for 2.857924 ms
Time is 1584824792 : 719997..slept for 2.961874 ms
Time is 1584824792 : 722262..slept for 2.261877 ms
Time is 1584824792 : 725139..slept for 2.872944 ms
Time is 1584824792 : 730223..slept for 5.079985 ms
Time is 1584824792 : 732306..slept for 2.078056 ms
Total time taken : actual 30.179024 theory(excl. runtime): 20, ms
