Delay is 2..num_iter is 10
Time is 1584824792 : 617353..slept for 5.610943 ms
Time is 1584824792 : 620721..slept for 3.365040 ms
Time is 1584824792 : 623649..slept for 2.923965 ms
Time is 1584824792 : 626571..slept for 2.917051 ms
Time is 1584824792 : 629451..slept for 2.876043 ms
Time is 1584824792 : 632117..slept for 2.663136 ms
Time is 1584824792 : 634368..slept for 2.246857 ms
Time is 1584824792 : 637297..slept for 2.924919 ms
Time is 1584824792 : 640448..slept for 3.148079 ms
Time is 1584824792 : 643365..slept for 2.911806 ms
Total time taken : actual 31.622887 theory(excl. runtime): 20, ms
