Delay is 2..num_iter is 10
Time is 1584824793 : 454203..slept for 11.557817 ms
Time is 1584824793 : 456740..slept for 2.530813 ms
Time is 1584824793 : 460709..slept for 3.964186 ms
Time is 1584824793 : 463326..slept for 2.611876 ms
Time is 1584824793 : 467271..slept for 3.941059 ms
Time is 1584824793 : 469330..slept for 2.053976 ms
Time is 1584824793 : 471700..slept for 2.364874 ms
Time is 1584824793 : 474630..slept for 2.926111 ms
Time is 1584824793 : 477523..slept for 2.889156 ms
Time is 1584824793 : 480626..slept for 3.099203 ms
Total time taken : actual 37.981987 theory(excl. runtime): 20, ms
