Delay is 2..num_iter is 10
Time is 1584824793 : 173639..slept for 10.945082 ms
Time is 1584824793 : 176021..slept for 2.377033 ms
Time is 1584824793 : 178917..slept for 2.890825 ms
Time is 1584824793 : 181864..slept for 2.943993 ms
Time is 1584824793 : 184753..slept for 2.886057 ms
Time is 1584824793 : 187234..slept for 2.477884 ms
Time is 1584824793 : 189691..slept for 2.453089 ms
Time is 1584824793 : 191953..slept for 2.258062 ms
Time is 1584824793 : 194648..slept for 2.691984 ms
Time is 1584824793 : 198236..slept for 3.583908 ms
Total time taken : actual 35.542965 theory(excl. runtime): 20, ms
