Delay is 2..num_iter is 10
Time is 1584824793 : 722517..slept for 2.584934 ms
Time is 1584824793 : 725383..slept for 2.860069 ms
Time is 1584824793 : 728323..slept for 2.934933 ms
Time is 1584824793 : 731245..slept for 2.916098 ms
Time is 1584824793 : 734191..slept for 2.940893 ms
Time is 1584824793 : 737577..slept for 3.381968 ms
Time is 1584824793 : 740034..slept for 2.396107 ms
Time is 1584824793 : 742947..slept for 2.909184 ms
Time is 1584824793 : 745188..slept for 2.235889 ms
Time is 1584824793 : 748635..slept for 3.443003 ms
Total time taken : actual 28.702974 theory(excl. runtime): 20, ms
