Delay is 2..num_iter is 10
Time is 1584824793 : 998707..slept for 5.692959 ms
Time is 1584824794 : 2306..slept for 3.589869 ms
Time is 1584824794 : 6092..slept for 3.782034 ms
Time is 1584824794 : 8494..slept for 2.396822 ms
Time is 1584824794 : 11442..slept for 2.943039 ms
Time is 1584824794 : 13763..slept for 2.316952 ms
Time is 1584824794 : 17967..slept for 4.200935 ms
Time is 1584824794 : 20406..slept for 2.433062 ms
Time is 1584824794 : 23035..slept for 2.625942 ms
Time is 1584824794 : 25598..slept for 2.560139 ms
Total time taken : actual 32.585144 theory(excl. runtime): 20, ms
