Delay is 2..num_iter is 10
Time is 1584824793 : 757592..slept for 2.569914 ms
Time is 1584824793 : 761308..slept for 3.711939 ms
Time is 1584824793 : 764234..slept for 2.922058 ms
Time is 1584824793 : 766466..slept for 2.227783 ms
Time is 1584824793 : 769943..slept for 3.473043 ms
Time is 1584824793 : 772518..slept for 2.569914 ms
Time is 1584824793 : 775006..slept for 2.483130 ms
Time is 1584824793 : 777255..slept for 2.246141 ms
Time is 1584824793 : 780043..slept for 2.783775 ms
Time is 1584824793 : 782966..slept for 2.918959 ms
Total time taken : actual 27.944803 theory(excl. runtime): 20, ms
