Delay is 2..num_iter is 10
Time is 1584824792 : 964461..slept for 3.412008 ms
Time is 1584824792 : 967123..slept for 2.658129 ms
Time is 1584824792 : 970094..slept for 2.966881 ms
Time is 1584824792 : 973007..slept for 2.909899 ms
Time is 1584824792 : 975923..slept for 2.911091 ms
Time is 1584824792 : 978146..slept for 2.220154 ms
Time is 1584824792 : 981251..slept for 3.101110 ms
Time is 1584824792 : 984036..slept for 2.781868 ms
Time is 1584824792 : 987659..slept for 3.619909 ms
Time is 1584824792 : 990719..slept for 3.055096 ms
Total time taken : actual 29.671192 theory(excl. runtime): 20, ms
