Delay is 2..num_iter is 10
Time is 1584824792 : 846238..slept for 7.602930 ms
Time is 1584824792 : 850429..slept for 4.188061 ms
Time is 1584824792 : 852999..slept for 2.567053 ms
Time is 1584824792 : 855921..slept for 2.918959 ms
Time is 1584824792 : 858894..slept for 2.970219 ms
Time is 1584824792 : 861823..slept for 2.926111 ms
Time is 1584824792 : 864711..slept for 2.884150 ms
Time is 1584824792 : 867193..slept for 2.477884 ms
Time is 1584824792 : 870491..slept for 3.296137 ms
Time is 1584824792 : 873573..slept for 3.079176 ms
Total time taken : actual 34.938097 theory(excl. runtime): 20, ms
