Delay is 250..num_iter is 5
Time is 1585009661 : 37835..slept for 250.126839 ms
Time is 1585009661 : 287913..slept for 250.061035 ms
Time is 1585009661 : 538098..slept for 250.176191 ms
Time is 1585009661 : 789182..slept for 251.070023 ms
Time is 1585009662 : 39845..slept for 250.648975 ms
Total time taken : actual 1252.137899 theory(excl. runtime): 1250, ms
